epoch,train_relative_l2,validation_relative_l2,best_validation_relative_l2,epoch_seconds
121,0.27072964987158776,0.02660511853173375,0.02660511853173375,3.857401989400387
122,0.29195860324800016,0.03379171215929091,0.02660511853173375,3.784514769911766
123,0.27069836312532425,0.029590347232297063,0.02660511853173375,3.781384028494358
124,0.3069741979390383,0.0316272194776684,0.02660511853173375,3.737820476293564
125,0.29102722885459664,0.032461304711177946,0.02660511853173375,3.7042182981967926
126,0.26407223554700615,0.025301816943101584,0.025301816943101584,3.7845466136932373
127,0.25713862335681914,0.02909108859486878,0.025301816943101584,3.6758293882012367
128,0.27878215013444424,0.032598190498538314,0.025301816943101584,3.7168264910578728
129,0.2802858738750219,0.03258790389169008,0.025301816943101584,3.689261220395565
130,0.29928817341476677,0.03761619179043919,0.025301816943101584,3.7669229358434677
131,0.2682505022808909,0.039096179939806464,0.025301816943101584,4.491540044546127
132,0.26721282878518104,0.04090832973830402,0.025301816943101584,4.88193092495203
133,0.2814756140485406,0.03184248469304293,0.025301816943101584,4.832951113581657
134,0.2807091596275568,0.04288186279125512,0.025301816943101584,4.69342615455389
135,0.2976434963345528,0.028626409084536134,0.025301816943101584,4.558668628334999
136,0.2586834412738681,0.024087850581854583,0.024087850581854583,4.213575065135956
137,0.27625834330171345,0.02523338479921222,0.024087850581854583,4.518485829234123
138,0.24898407731950284,0.033210964552126826,0.024087850581854583,4.498508870601654
139,0.272430973187089,0.025596285639330744,0.024087850581854583,3.458028092980385
140,0.25348896312713626,0.02563483264297247,0.024087850581854583,3.3281270638108253
141,0.2689266537874937,0.04954234790988266,0.024087850581854583,3.293347343802452
142,0.26446690148860214,0.03245744020212442,0.024087850581854583,3.281347371637821
143,0.2636092713326216,0.034721445217728616,0.024087850581854583,3.2539332285523415
144,0.26398314005881546,0.02960270843002945,0.024087850581854583,3.2585505917668343
145,0.27458763279020787,0.028922099028714,0.024087850581854583,3.310549385845661
146,0.28076428501307965,0.026090273172594606,0.024087850581854583,3.2636364325881004
147,0.23220260056108236,0.04206271209288388,0.024087850581854583,3.3331385627388954
148,0.2764676910713315,0.029201275068335236,0.024087850581854583,3.3327284306287766
149,0.23039584869891405,0.023344538575038314,0.023344538575038314,3.3872754499316216
150,0.2306087385714054,0.024099731668829918,0.023344538575038314,3.2437479570508003
151,0.2852134195268154,0.03369098346680403,0.023344538575038314,3.2457915768027306
152,0.2660119838565588,0.027393409395590426,0.023344538575038314,3.2510781437158585
153,0.2677765278667211,0.029586975583806633,0.023344538575038314,3.2086846455931664
154,0.274492160089314,0.03398984304163605,0.023344538575038314,3.2206679582595825
155,0.2642947812452912,0.027745992089621724,0.023344538575038314,3.2100842148065567
156,0.2279970640540123,0.02634129624348134,0.023344538575038314,3.1892109513282776
157,0.26633395786583425,0.02469268077518791,0.023344538575038314,3.2010435983538628
158,0.2609881610348821,0.034870645105838774,0.023344538575038314,3.2627266943454742
159,0.2574473647475243,0.03327619527466595,0.023344538575038314,3.2959328964352608
160,0.2793622369244695,0.026098512359894813,0.023344538575038314,3.217856414616108
161,0.2581089215502143,0.029336450984701515,0.023344538575038314,3.1575003936886787
162,0.23298659636080266,0.01885333507321775,0.01885333507321775,3.363574482500553
163,0.24659303686767817,0.023692728760652246,0.01885333507321775,3.2468103617429733
164,0.24996170511841773,0.03003274753689766,0.01885333507321775,3.2312597781419754
165,0.2686599271669984,0.03425867789424956,0.01885333507321775,3.1955513283610344
166,0.25714964911341665,0.032986114001832906,0.01885333507321775,3.237875558435917
167,0.20996451350301504,0.027025737212970854,0.01885333507321775,3.1423194855451584
168,0.23520291671156884,0.03478612208738923,0.01885333507321775,3.394778288900852
169,0.2402739760428667,0.03648515206761658,0.01885333507321775,3.1371975913643837
170,0.2487801245972514,0.02811500323470682,0.01885333507321775,3.1645976901054382
171,0.25787638600170615,0.02717522831633687,0.01885333507321775,3.266058072447777
172,0.2374579576700926,0.03439722292125225,0.01885333507321775,3.2394910901784897
173,0.25040930219739677,0.02521305532194674,0.01885333507321775,3.1819918528199196
174,0.23499420287460088,0.022353698248043657,0.01885333507321775,3.313626639544964
175,0.22783338835835457,0.027535149555187672,0.01885333507321775,3.333890028297901
176,0.24527104928344487,0.028401311044581233,0.01885333507321775,3.4110593125224113
177,0.2584364600628614,0.025237640868872403,0.01885333507321775,3.357752948999405
178,0.2100839004740119,0.02822599858045578,0.01885333507321775,3.38862644135952
179,0.23003081639111042,0.024169670841656624,0.01885333507321775,3.350202351808548
180,0.2489763130620122,0.02405514566693455,0.01885333507321775,3.358414553105831
181,0.25504314900934694,0.032881329003721475,0.01885333507321775,3.366136357188225
182,0.2243187925443053,0.040522898593917486,0.01885333507321775,3.3862908333539963
183,0.22043525612354278,0.034093205137178305,0.01885333507321775,3.4760110154747963
184,0.25732305807620287,0.023014076263643803,0.01885333507321775,3.386773444712162
185,0.20517945256829262,0.021101724575273692,0.01885333507321775,3.3763303011655807
186,0.24183961603045465,0.023254287305753678,0.01885333507321775,3.4562461599707603
187,0.23277540504187347,0.02018130743643269,0.01885333507321775,3.6107084304094315
188,0.22742385201901197,0.0327182452660054,0.01885333507321775,3.433091916143894
189,0.2579373325034976,0.026133886673487722,0.01885333507321775,3.3566048815846443
190,0.2296688491553068,0.023272771593183278,0.01885333507321775,3.4441182166337967
191,0.22236642269045115,0.035512088998220864,0.01885333507321775,3.368607074022293
192,0.2422971698269248,0.03563207425177097,0.01885333507321775,3.4555750861763954
193,0.21812284203618765,0.03233890022151172,0.01885333507321775,3.413926787674427
194,0.21747853461652994,0.027243105112574995,0.01885333507321775,3.3941983953118324
195,0.22111069769412278,0.020977255650795997,0.01885333507321775,3.4369832575321198
196,0.2562305488884449,0.03241449422668666,0.01885333507321775,3.4676897153258324
197,0.23340133915096523,0.020306744836270808,0.01885333507321775,3.5339502692222595
198,0.2262210997119546,0.024999916721135378,0.01885333507321775,3.4603782519698143
199,0.24756171452999115,0.024824886531569064,0.01885333507321775,3.570301726460457
200,0.23798952571302653,0.03720937952864915,0.01885333507321775,3.5585319474339485
201,0.23545343185961246,0.02411983842495829,0.01885333507321775,3.747236169874668
202,0.21930485002696515,0.027649866086430847,0.01885333507321775,3.257600352168083
203,0.2248936623558402,0.031622220338322224,0.01885333507321775,3.4523476511240005
204,0.239322103895247,0.02475248427595943,0.01885333507321775,3.6556486636400223
205,0.20901107993721962,0.03481127555482089,0.01885333507321775,3.383006028831005
206,0.20804788970947266,0.024949463130906225,0.01885333507321775,3.4964122399687767
207,0.2245183286741376,0.02594318866264075,0.01885333507321775,3.5328910127282143
208,0.20382006389647722,0.0239636305347085,0.01885333507321775,3.1942064091563225
209,0.22130016580224038,0.02245707488618791,0.01885333507321775,3.169826477766037
210,0.257708407945931,0.020618645949289204,0.01885333507321775,3.322148747742176
211,0.2286011554375291,0.03714043793268502,0.01885333507321775,3.4359020814299583
212,0.24061960162222384,0.02157626188825816,0.01885333507321775,3.2232363000512123
213,0.2136987010166049,0.026906823636963964,0.01885333507321775,3.241284504532814
214,0.2300729775875807,0.031370348511263725,0.01885333507321775,3.246950015425682
215,0.20713806220144032,0.025509384013712406,0.01885333507321775,3.4320228323340416
216,0.2267880483865738,0.03070231556426734,0.01885333507321775,3.356325462460518
217,0.2236491859778762,0.02835268250666559,0.01885333507321775,3.280436411499977
218,0.23170611054450274,0.02640391806140542,0.01885333507321775,3.735634505748749
219,0.2175428334251046,0.025328333005309105,0.01885333507321775,3.642762027680874
220,0.20515605108439922,0.02604039613623172,0.01885333507321775,3.351167641580105
221,0.2354227109029889,0.029849715633317828,0.01885333507321775,3.48271045088768
222,0.1948223835155368,0.02461633241735399,0.01885333507321775,3.1903897523880005
223,0.22397754317522048,0.04954250668175519,0.01885333507321775,3.5794560983777046
224,0.22525569131970405,0.0178316092886962,0.0178316092886962,3.680875428020954
225,0.2206024236008525,0.02443049555644393,0.0178316092886962,3.2847541868686676
226,0.21368339379876852,0.02512510233093053,0.0178316092886962,3.263135552406311
227,0.2043277966082096,0.02183492140378803,0.0178316092886962,3.286730147898197
228,0.20130614999681712,0.028269137176685034,0.0178316092886962,3.3541941791772842
229,0.1849967835843563,0.02132713812403381,0.0178316092886962,3.301694020628929
230,0.19199512653797865,0.024547699927352368,0.0178316092886962,3.2796443328261375
231,0.21824212738126517,0.025147822801955044,0.0178316092886962,3.28428702801466
232,0.1843284482434392,0.02558608290273696,0.0178316092886962,3.33853742480278
233,0.22732511505484582,0.023041161326691508,0.0178316092886962,3.319215349853039
234,0.2201618299782276,0.02380871386732906,0.0178316092886962,3.291774608194828
235,0.21031655428558588,0.03816152748186141,0.0178316092886962,3.3015119805932045
236,0.21139785479009152,0.02986351603176445,0.0178316092886962,3.4294904321432114
237,0.21973815107345582,0.024710049177519976,0.0178316092886962,3.3918165266513824
238,0.24587014409899713,0.028408098379150034,0.0178316092886962,3.3496348932385445
239,0.21595740989595652,0.02655402765609324,0.0178316092886962,3.276480585336685
240,0.21774575965851545,0.02549386874306947,0.0178316092886962,3.472620368003845
241,0.20955488612502812,0.018000407093204558,0.0178316092886962,3.6300965547561646
242,0.19219996404647827,0.02327311401255429,0.0178316092886962,3.452743820846081
243,0.2153268132582307,0.039615491982549426,0.0178316092886962,3.588011860847473
244,0.2091618232280016,0.028328272392973305,0.0178316092886962,3.224782772362232
245,0.21527689085900784,0.024167855847626925,0.0178316092886962,3.220805123448372
246,0.20831299386918545,0.02095004159025848,0.0178316092886962,3.4271442368626595
247,0.22682465432584287,0.03378797721583396,0.0178316092886962,3.1965941190719604
248,0.20287993033230306,0.0336656842334196,0.0178316092886962,3.19928540289402
249,0.19451123751699925,0.02555348918773234,0.0178316092886962,3.154602400958538
250,0.22522337704151868,0.02427737577352673,0.0178316092886962,3.1549495086073875
251,0.193026861846447,0.01729616325814277,0.01729616325814277,3.3248611837625504
252,0.18460675713419913,0.017350043903570624,0.01729616325814277,3.249365620315075
253,0.17971276080608367,0.02084878600668162,0.01729616325814277,3.249077871441841
254,0.1899176159799099,0.01973156470339745,0.01729616325814277,3.196966879069805
255,0.17720326253026725,0.022482738685794174,0.01729616325814277,3.1810124963521957
256,0.19593243255466222,0.021271640688646586,0.01729616325814277,3.2841655015945435
257,0.20774271304160358,0.024342774916440248,0.01729616325814277,3.171969458460808
258,0.22909770055115222,0.03423557001166046,0.01729616325814277,3.234641879796982
259,0.18895434152334928,0.019768920661881566,0.01729616325814277,3.163215957581997
260,0.19120803253352642,0.025679675922729076,0.01729616325814277,3.223647728562355
261,0.193339159861207,0.016764773176982998,0.016764773176982998,3.375465877354145
262,0.19889122868329287,0.019927288899198176,0.016764773176982998,3.184557519853115
263,0.1859596444070339,0.019764214346650988,0.016764773176982998,3.2839185297489166
264,0.20682664243131876,0.019461381670553238,0.016764773176982998,3.2964691668748856
265,0.20001135697215797,0.018249625167809428,0.016764773176982998,3.3208750933408737
266,0.1849339333847165,0.018988096418324857,0.016764773176982998,3.2846911773085594
267,0.1802826088294387,0.016444079354405405,0.016444079354405405,3.5269400998950005
268,0.19239926685392855,0.022744793763849885,0.016444079354405405,3.2898976802825928
269,0.16742747346311807,0.019008363613393156,0.016444079354405405,3.2845998778939247
270,0.17982887990027666,0.020251977264415473,0.016444079354405405,3.3783831000328064
271,0.19098952399939298,0.022402418009005488,0.016444079354405405,3.3764516785740852
272,0.18932258636504412,0.02618220738135278,0.016444079354405405,3.269268922507763
273,0.18479704838991165,0.02030966046731919,0.016444079354405405,3.318679600954056
274,0.18282609689235688,0.03718412613030523,0.016444079354405405,3.3508836701512337
275,0.20435952188819648,0.015999997719191014,0.015999997719191014,3.4894955530762672
276,0.1994762528166175,0.018871901882812382,0.015999997719191014,3.289394147694111
277,0.18791986941546202,0.019265527869574726,0.015999997719191014,3.389687664806843
278,0.19225182952731848,0.020291544226929546,0.015999997719191014,3.3404808938503265
279,0.16943303199112417,0.02070891528390348,0.015999997719191014,3.281503789126873
280,0.16213949236273767,0.019157845028676092,0.015999997719191014,3.3282457068562508
281,0.16662593399733305,0.019522206804249435,0.015999997719191014,3.2850276976823807
282,0.2069253032207489,0.0228351940587163,0.015999997719191014,3.2771522030234337
283,0.17887181405723096,0.015548901353031396,0.015548901353031396,3.463813677430153
284,0.1898332824781537,0.04499652412254363,0.015548901353031396,3.311137370765209
285,0.19590091413259506,0.021547966408543288,0.015548901353031396,3.2499997913837433
286,0.16488972095772625,0.01442882627947256,0.01442882627947256,3.4443175345659256
287,0.17442828054353596,0.014818685299251228,0.01442882627947256,3.2835694029927254
288,0.16462565137445925,0.020493687889538707,0.01442882627947256,3.343632325530052
289,0.17952908179163932,0.022804956529289485,0.01442882627947256,3.3253090754151344
290,0.17401106522977353,0.018106905343011022,0.01442882627947256,3.3424814343452454
291,0.17197546753659845,0.022168443163391203,0.01442882627947256,3.4803396314382553
292,0.1705770846121013,0.028342481344006954,0.01442882627947256,3.346129074692726
293,0.17443167919665575,0.022872734651900827,0.01442882627947256,3.3109433725476265
294,0.18814882158488036,0.021618986045941712,0.01442882627947256,3.3332109600305557
295,0.17674797058850528,0.02335453222040087,0.01442882627947256,3.5197141990065575
296,0.18897269071638584,0.0208260648092255,0.01442882627947256,3.475482150912285
297,0.19997914169728756,0.016956007038243116,0.01442882627947256,3.3596074283123016
298,0.17616473072767258,0.031549523072317245,0.01442882627947256,3.2952571660280228
299,0.17891888474300505,0.0191334617882967,0.01442882627947256,3.341622933745384
300,0.16337174767255783,0.02617987430654466,0.01442882627947256,3.3265624567866325
301,0.1779862155877054,0.015696591059677304,0.01442882627947256,3.5189460664987564
302,0.15887494579702616,0.02159360304940492,0.01442882627947256,3.6037620678544044
303,0.18276838082820177,0.014813290317542851,0.01442882627947256,3.427861973643303
304,0.1922091115601361,0.02223736071959138,0.01442882627947256,3.433624617755413
305,0.18639345740154387,0.01935688519850373,0.01442882627947256,3.443632423877716
306,0.1593124363347888,0.020815919942688197,0.01442882627947256,3.425885148346424
307,0.15380524104088544,0.02209785229060799,0.01442882627947256,3.2760453522205353
308,0.18336541079729796,0.021718419448006898,0.01442882627947256,3.26012796908617
309,0.1519316781796515,0.019288372728042305,0.01442882627947256,3.317519523203373
310,0.186068486854434,0.033159626787528394,0.01442882627947256,3.1465316489338875
311,0.16988834811002015,0.017826346498914063,0.01442882627947256,3.161985144019127
312,0.178201109405607,0.02264185776002705,0.01442882627947256,3.2208055406808853
313,0.17963739955797792,0.027020112220197914,0.01442882627947256,3.2098593711853027
314,0.17695154958218337,0.0270842391718179,0.01442882627947256,3.2160107493400574
315,0.15149646916240453,0.020262462180107833,0.01442882627947256,3.207016207277775
316,0.17082675274834036,0.021241036476567388,0.01442882627947256,3.232558451592922
317,0.18463847892358898,0.02023294635117054,0.01442882627947256,3.2231290563941
318,0.1572015135884285,0.017562466519884766,0.01442882627947256,3.216086231172085
319,0.1772715448476374,0.029354320126585662,0.01442882627947256,3.2068197578191757
320,0.1748934295475483,0.02013732357416302,0.01442882627947256,3.245315283536911
321,0.15699570535495877,0.021709460937418042,0.01442882627947256,3.198672905564308
322,0.15744397236406804,0.02467978002037853,0.01442882627947256,3.146197624504566
323,0.16939637511968614,0.013387968516908585,0.013387968516908585,3.3267401605844498
324,0.14346933576092125,0.014910597996786236,0.013387968516908585,3.223841853439808
325,0.1569056757800281,0.014650897644460202,0.013387968516908585,3.2231124117970467
326,0.18262987604737282,0.025503178294748068,0.013387968516908585,3.2790850400924683
327,0.14930677361786365,0.018051449013873934,0.013387968516908585,3.251388803124428
328,0.15893044176325202,0.029294197694398463,0.013387968516908585,3.2056964114308357
329,0.1619917125068605,0.016201299848034978,0.013387968516908585,3.160665400326252
330,0.15487645012512802,0.023297180286608637,0.013387968516908585,3.1700633093714714
331,0.1718411540389061,0.018818656769581138,0.013387968516908585,3.2047239542007446
332,0.14507506117597221,0.0214016421046108,0.013387968516908585,3.1999668329954147
333,0.15393775833025575,0.013884506595786661,0.013387968516908585,3.1381218880414963
334,0.15819655922427772,0.023938964372500777,0.013387968516908585,3.145969048142433
335,0.15111216599866747,0.01864660928491503,0.013387968516908585,3.147044986486435
336,0.1655843682847917,0.023464948078617452,0.013387968516908585,3.2086304649710655
337,0.15967828842252493,0.015108984119724483,0.013387968516908585,3.3056512027978897
338,0.15673634512722492,0.017450475445948542,0.013387968516908585,3.1611499711871147
339,0.16387151828035712,0.014589785509742796,0.013387968516908585,3.159472644329071
340,0.15175529281049968,0.018385890717618168,0.013387968516908585,3.2585125416517258
341,0.1609888648055494,0.02151259324979037,0.013387968516908585,3.179045081138611
342,0.1419248049482703,0.01643619067966938,0.013387968516908585,3.165362238883972
343,0.16965379197150468,0.022199254957959057,0.013387968516908585,3.127653583884239
344,0.15596274513378738,0.014436065424233676,0.013387968516908585,3.1249598786234856
345,0.1393908021785319,0.013195816166698933,0.013195816166698933,3.29185938090086
346,0.14538771979138254,0.015610318828839809,0.013195816166698933,3.263380713760853
347,0.16288564168661832,0.02193556135054678,0.013195816166698933,3.306322045624256
348,0.15650749910995365,0.0249745206348598,0.013195816166698933,3.1963643357157707
349,0.16985623305663466,0.02030727908713743,0.013195816166698933,3.1685650646686554
350,0.14827739461511374,0.014588060765527188,0.013195816166698933,3.176853723824024
351,0.16504745700210333,0.033376597571186724,0.013195816166698933,3.1802116483449936
352,0.17419309321045875,0.015452816979959608,0.013195816166698933,3.1498847231268883
353,0.15746340584754945,0.0174770739977248,0.013195816166698933,3.1369161382317543
354,0.14717385267838837,0.01996316754259169,0.013195816166698933,3.1220096945762634
355,0.1477849503196776,0.02218684697523713,0.013195816166698933,3.167102351784706
356,0.14803298454731703,0.014929913599044085,0.013195816166698933,3.153325542807579
357,0.14263584576547145,0.0157813964295201,0.013195816166698933,3.2446439042687416
358,0.1521028591953218,0.016918620532378553,0.013195816166698933,3.1818530559539795
359,0.1582145868986845,0.020563294026069344,0.013195816166698933,3.1134781539440155
360,0.15134943014383315,0.014851709734648466,0.013195816166698933,3.1217875853180885
361,0.13282163665443658,0.020212307467591017,0.013195816166698933,3.151345044374466
362,0.1510877411291003,0.015170948894228787,0.013195816166698933,3.2256701663136482
363,0.1435317107476294,0.020267137712799012,0.013195816166698933,3.1619254425168037
364,0.14430139894038438,0.021118535865098237,0.013195816166698933,3.177497923374176
365,0.1360221908017993,0.014759309915825724,0.013195816166698933,3.3902519270777702
366,0.13531527894735337,0.01905386502854526,0.013195816166698933,3.2420032247900963
367,0.14830462931841612,0.019206018671393394,0.013195816166698933,3.5102958902716637
368,0.16765177953615784,0.017369706539902836,0.013195816166698933,3.298679254949093
369,0.14774489223957063,0.029601864558644594,0.013195816166698933,3.2334181666374207
370,0.1545482358597219,0.014290149768348782,0.013195816166698933,3.2923599407076836
371,0.14113733994960784,0.017024484733119606,0.013195816166698933,3.231537528336048
