benchmark,metric,budget_percent,plot_budget_percent,raw_mean_error,raw_std_error,normalized_mean,normalized_std,n_seeds,sample_count,sampling
airfoil2d,field,37.5,37.5,0.06855213015653294,0.004373584324593291,13.39555390169231,0.8546282140308189,3,110,same Uniform random point subset
airfoil2d,field,50.0,50.0,0.06179997982007351,0.002595489026679774,12.076137662140889,0.5071762624844776,3,110,same Uniform random point subset
airfoil2d,field,75.0,75.0,0.0489213170881315,0.0007643151364031046,9.559559104866045,0.14935239188320668,3,110,same Uniform random point subset
airfoil2d,field,100.0,100.0,0.0038703154342022996,0.0,0.7562860395005218,0.0,1,110,all points; deterministic full-mesh endpoint
airfoil2d,cdcl,37.5,37.5,0.19707872368966603,0.012520802637538691,12.956827491641613,0.8231729777534924,3,110,same Uniform random point subset
airfoil2d,cdcl,50.0,50.0,0.27678980010542575,0.0994740469060848,18.197386426447707,6.5398640783119175,3,110,same Uniform random point subset
airfoil2d,cdcl,75.0,75.0,0.4252510514410105,0.3117786447274047,27.957886122891015,20.49770791935884,3,110,same Uniform random point subset
airfoil2d,cdcl,100.0,100.0,0.02813393989171838,0.0,1.84964971871453,0.0,1,110,all points; deterministic full-mesh endpoint
